,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,190,180,160,170,155,150,145,125,115,105,110,110,90,90,100,110,110,100,100,90,90,95,100,110,100,100,100,90,90,90,100,100,110,115,115,115,130,130,125,120,110,100,90,0,0,0,0,0
トイストーリーマニア,140,130,130,130,125,120,100,100,90,90,90,80,70,75,80,70,100,90,80,75,65,75,100,100,90,90,80,80,80,70,70,70,70,70,70,70,80,85,75,70,80,80,70,70,0,0,0,0
タワーオブテラー,120,130,120,120,110,110,100,90,70,70,80,80,80,80,80,70,70,70,70,80,80,80,70,70,70,70,75,75,70,70,75,75,80,80,70,70,80,80,80,80,90,90,100,0,0,0,0,0
センターオブジアース,60,70,80,75,75,75,70,70,70,65,65,60,65,60,65,60,50,45,50,55,60,60,55,55,50,50,50,45,45,45,50,45,40,40,50,50,50,45,40,40,0,0,0,0,0,0,0,0
インディージョーンズ,20,25,50,60,60,60,55,50,45,55,45,40,40,40,40,45,45,45,45,40,40,50,45,45,35,40,35,35,40,40,35,35,35,35,35,30,35,35,35,30,30,30,30,25,25,30,25,0
レイジングスピリッツ,5,5,30,45,50,50,50,50,45,40,40,40,35,35,40,45,40,40,30,30,35,35,35,45,40,35,35,35,35,35,35,35,35,30,30,30,35,35,40,30,35,35,35,35,35,35,0,0
マジックランプシアター,0,0,0,0,5,25,20,25,15,15,15,20,25,25,25,15,15,20,20,20,25,15,15,20,20,25,25,15,15,25,25,15,30,20,20,25,15,20,20,20,25,15,15,20,0,0,0,0
タートルトーク,0,0,0,0,15,15,35,20,20,20,20,25,25,20,15,20,35,20,20,20,20,20,20,25,20,25,25,30,30,20,35,35,20,20,20,20,25,30,30,30,25,20,20,20,25,20,20,15
