,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,100,115,125,120,120,120,105,95,70,70,80,85,100,95,85,85,85,85,75,80,80,80,85,85,85,75,70,70,80,90,95,85,80,85,80,80,80,60,75,90,85,85,80,70,65,60,55,0
トイストーリーマニア,80,90,90,95,90,75,70,65,65,60,55,55,55,60,75,65,55,55,55,65,65,55,60,60,70,70,70,60,50,50,55,55,60,70,75,80,80,80,60,70,55,55,55,45,55,35,30,0
タワーオブテラー,40,50,60,60,60,60,60,55,40,40,50,50,50,50,45,45,50,50,55,55,40,50,40,40,45,45,50,50,50,35,40,50,50,45,40,45,55,50,45,45,40,45,50,50,40,30,30,0
センターオブジアース,80,80,60,65,65,65,65,65,65,60,60,55,55,55,60,65,60,55,55,55,60,60,55,55,55,55,50,50,50,50,50,45,50,60,50,45,50,45,45,45,50,40,30,30,30,30,20,0
インディージョーンズ,10,15,45,60,60,65,60,50,40,35,50,50,65,70,70,35,25,35,60,60,50,45,55,50,40,40,40,40,45,40,35,35,35,35,55,55,50,45,30,40,45,40,35,55,30,20,25,0
レイジングスピリッツ,5,10,25,45,55,55,50,45,45,40,45,40,40,40,40,30,40,40,35,35,45,40,40,40,40,45,50,55,50,50,35,40,40,45,45,50,45,45,40,45,45,45,30,20,20,15,15,20
マジックランプシアター,0,0,0,0,15,20,20,25,25,30,25,25,20,35,25,15,20,20,20,25,25,30,15,15,20,25,25,25,25,15,15,20,25,15,15,20,20,25,25,15,15,15,20,15,20,25,25,0
タートルトーク,5,15,20,20,20,40,30,30,40,35,15,20,20,30,20,20,20,30,20,35,30,20,20,20,20,20,30,30,15,15,25,15,15,20,20,20,20,25,30,15,15,15,20,20,15,15,20,15
