,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,120,120,130,130,130,105,90,75,75,90,85,80,75,80,85,85,75,75,75,80,90,85,85,80,80,65,80,90,95,100,90,80,70,75,90,110,100,75,75,75,90,90,85,75,45,30,35,0
トイストーリーマニア,150,110,120,120,100,90,80,70,70,70,55,55,60,80,70,70,60,55,65,70,70,65,70,70,70,65,75,70,65,65,70,65,55,60,80,85,75,75,65,60,65,65,60,60,50,30,25,0
タワーオブテラー,5,60,60,60,50,50,45,40,40,40,30,35,45,45,45,45,45,45,35,35,45,40,35,35,40,45,50,50,50,45,40,30,35,40,40,30,30,35,40,40,35,25,25,25,25,25,25,0
センターオブジアース,50,55,55,55,50,50,45,45,50,50,70,60,55,60,60,45,35,45,50,50,50,45,65,55,65,60,50,45,50,45,35,35,40,50,50,30,30,40,40,35,30,25,30,30,20,10,10,0
インディージョーンズ,5,20,30,40,70,60,50,60,50,45,50,15,20,40,45,50,50,45,40,40,35,30,30,40,50,50,35,35,35,35,45,50,40,30,40,40,50,45,25,25,25,20,10,10,5,5,5,5
レイジングスピリッツ,5,10,20,45,40,45,45,45,40,35,30,35,30,30,30,30,35,35,35,20,20,30,40,40,35,35,30,30,30,30,35,40,35,35,35,35,35,35,35,35,30,25,20,15,15,5,5,5
マジックランプシアター,0,0,0,0,25,15,15,20,25,15,15,15,15,20,25,15,15,20,25,25,20,30,15,25,20,25,25,30,15,15,20,25,25,15,15,25,20,20,25,20,15,20,20,25,15,15,20,0
タートルトーク,15,20,30,35,30,30,30,30,30,30,20,20,20,20,30,30,30,20,30,20,30,30,30,30,50,50,20,40,20,20,30,35,35,35,40,20,20,15,35,35,15,20,20,20,15,20,20,20
