,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,0,140,150,135,125,100,100,100,105,105,105,95,95,95,100,105,90,80,75,85,110,110,90,80,85,90,100,105,110,110,80,75,100,110,120,120,100,90,95,90,85,80,70,65,60,0,0,0
トイストーリーマニア,0,145,130,130,130,115,110,110,90,75,60,55,85,90,85,90,90,90,70,60,70,70,80,90,95,80,85,70,80,85,85,80,90,90,80,70,65,65,70,75,60,50,45,45,40,35,40,0
タワーオブテラー,0,90,85,50,45,40,45,50,55,50,40,40,50,50,50,45,40,40,40,40,35,40,50,50,55,40,35,35,35,35,40,45,45,45,45,35,35,30,40,35,35,25,25,25,20,20,20,0
センターオブジアース,0,45,60,60,70,70,60,55,55,55,55,55,55,55,45,40,45,50,50,50,50,50,50,50,45,40,40,40,40,40,45,40,40,35,40,40,35,35,30,35,40,30,25,20,20,15,15,20
インディージョーンズ,0,25,45,50,45,45,40,40,40,35,30,35,40,40,35,40,40,35,35,40,35,35,40,30,30,30,40,35,35,30,25,25,25,25,25,25,25,25,25,20,20,15,5,5,5,5,5,5
レイジングスピリッツ,0,10,15,35,40,35,25,25,25,25,25,25,25,30,30,25,25,25,25,25,30,25,30,30,25,25,25,30,30,25,20,20,20,25,25,25,20,20,20,20,10,10,15,10,5,5,5,5
マジックランプシアター,0,0,0,0,0,20,20,25,15,15,15,15,20,20,25,15,15,20,25,20,25,15,15,20,20,25,25,30,20,20,20,15,15,20,15,15,25,25,15,15,15,15,20,25,25,25,25,0
タートルトーク,0,20,20,15,15,15,20,20,20,20,20,15,15,25,15,15,15,20,20,20,25,25,25,15,35,35,35,20,30,15,15,20,35,20,20,20,15,25,20,15,15,20,15,20,20,20,20,25
