,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,120,130,140,150,140,150,130,120,110,100,90,95,100,120,120,105,100,100,100,95,110,110,110,110,110,105,105,110,110,115,125,115,120,125,125,125,135,130,120,110,105,90,90,75,0,0,0,0
トイストーリーマニア,110,95,110,110,105,120,105,105,95,95,75,75,95,95,95,80,85,85,85,90,110,160,180,180,0,0,0,35,80,110,110,95,105,110,110,110,100,85,85,100,100,85,70,60,50,40,0,0
タワーオブテラー,50,110,80,75,75,75,80,80,85,85,75,70,70,75,70,60,60,70,70,70,70,65,70,70,75,80,80,80,75,70,70,70,70,70,90,85,85,75,70,70,70,70,70,60,55,50,0,0
センターオブジアース,0,0,0,0,0,0,0,15,80,100,100,110,120,110,100,95,95,105,105,105,105,105,105,110,110,105,100,90,80,85,100,110,100,90,90,100,100,90,85,75,75,65,65,65,60,0,0,0
インディージョーンズ,30,40,60,80,85,85,75,70,60,55,60,65,60,55,55,65,65,65,60,55,55,65,65,65,65,70,70,70,70,70,50,45,55,60,60,60,70,70,60,50,45,40,35,35,30,20,15,0
レイジングスピリッツ,5,45,70,75,70,70,70,70,60,55,55,60,50,55,55,60,65,65,60,55,55,60,65,65,65,60,65,60,60,60,60,55,55,55,55,60,65,65,65,60,55,45,45,45,25,20,20,0
マジックランプシアター,0,0,0,0,25,15,25,40,30,30,35,35,40,25,25,25,35,30,35,35,30,30,30,35,40,40,40,30,35,35,25,25,15,15,30,15,25,25,25,15,25,25,25,25,20,15,15,0
タートルトーク,15,20,30,30,50,45,50,35,45,35,45,35,40,20,40,35,35,35,35,40,40,40,40,40,40,50,50,40,20,20,35,50,50,35,50,20,20,35,45,30,30,15,20,20,20,15,20,20
