,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,170,140,130,130,110,110,120,110,110,110,105,100,110,110,110,110,110,105,100,100,0,110,120,130,130,120,110,100,100,100,110,130,140,140,140,140,130,130,130,130,130,110,0,0,0,0,0,0
トイストーリーマニア,120,130,130,120,100,100,90,90,90,90,90,90,90,90,90,90,85,85,85,85,0,95,95,90,90,95,95,95,90,90,100,100,95,90,85,85,85,90,90,90,90,95,0,0,0,0,0,0
タワーオブテラー,90,100,120,120,120,120,110,110,90,80,80,80,60,50,60,80,90,80,80,80,0,80,80,70,70,75,75,75,80,90,90,90,70,70,65,65,80,90,90,90,90,90,90,0,0,0,0,0
センターオブジアース,5,0,0,25,60,75,80,80,80,75,80,80,75,70,70,65,65,70,70,70,0,70,70,60,60,65,65,65,65,60,60,60,60,55,55,55,55,60,55,55,50,50,50,50,50,50,45,0
インディージョーンズ,50,45,45,50,50,50,50,50,50,50,45,50,45,45,45,50,50,40,40,40,0,55,50,45,50,40,45,50,45,45,40,40,40,40,40,40,35,40,35,35,35,40,35,35,35,30,0,0
レイジングスピリッツ,20,25,45,45,45,40,45,45,40,40,40,40,35,35,35,40,35,35,35,40,0,40,40,40,35,35,40,40,45,40,40,40,35,30,40,30,40,40,35,40,35,30,30,35,35,35,25,25
マジックランプシアター,0,0,0,0,5,15,20,25,25,15,15,20,20,25,30,20,15,25,20,25,0,20,20,15,20,25,30,15,20,20,25,15,35,20,20,25,25,15,20,25,25,15,15,25,0,0,0,0
タートルトーク,0,0,0,0,15,20,20,35,30,20,30,30,30,30,20,25,35,35,20,30,0,30,45,45,30,35,35,40,35,35,40,40,20,30,30,30,45,20,20,20,20,20,35,30,30,30,20,0
