,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,110,120,120,120,100,100,90,90,100,105,95,95,95,95,95,100,110,90,90,90,90,120,110,110,95,90,100,110,110,110,90,90,115,125,125,110,95,95,100,110,95,80,80,70,60,45,45,0
トイストーリーマニア,80,80,80,80,70,65,60,60,75,75,75,65,65,60,65,65,65,55,60,75,80,70,60,65,70,70,60,60,60,60,60,55,65,75,80,70,60,60,65,55,55,55,45,45,30,30,30,0
タワーオブテラー,5,45,45,45,45,55,55,55,55,40,40,40,50,55,55,55,55,55,115,90,90,70,50,40,55,60,65,65,60,50,50,50,65,60,50,50,50,50,45,45,50,100,75,65,55,35,30,0
センターオブジアース,35,50,65,65,60,55,50,50,60,60,55,55,50,55,55,55,55,55,55,50,55,65,65,65,60,55,60,55,55,50,50,50,60,60,60,45,40,45,45,50,50,45,45,30,25,20,20,0
インディージョーンズ,0,5,30,40,45,45,35,40,40,40,35,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,35,35,35,30,30,30,25,30,30,35,35,25,25,25,20,10,10,10,5,5,5
レイジングスピリッツ,15,10,10,30,35,40,35,25,30,30,35,30,30,35,35,35,35,35,35,35,35,40,35,35,35,35,35,35,30,30,25,25,25,30,30,35,30,30,25,25,25,20,20,10,5,5,5,5
マジックランプシアター,0,0,0,0,5,20,20,25,25,25,15,15,20,25,15,25,15,15,15,20,25,25,20,20,25,25,20,20,20,25,15,20,20,15,15,20,20,15,15,20,15,15,20,25,15,15,15,0
タートルトーク,5,20,15,20,20,15,15,15,15,15,20,20,20,20,15,25,15,15,30,20,20,20,30,30,15,20,15,15,15,15,15,15,20,20,20,15,15,20,15,20,20,20,20,20,20,20,15,20
