,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,0,130,135,130,120,120,105,90,100,100,105,110,100,0,95,90,95,100,110,120,105,105,105,95,95,95,105,105,105,105,115,115,115,115,125,125,115,95,95,100,110,110,100,90,70,0,0,0
トイストーリーマニア,0,90,90,100,105,95,90,90,75,75,75,75,65,0,75,75,80,75,75,75,80,90,90,75,70,75,75,75,80,85,85,85,75,90,85,80,80,80,70,65,70,70,65,55,50,0,40,0
タワーオブテラー,0,50,55,50,45,45,60,60,65,70,60,55,55,0,55,110,95,90,90,90,90,75,50,65,65,65,60,120,120,100,80,80,85,60,65,80,80,65,65,70,70,65,55,65,60,0,0,0
センターオブジアース,0,45,50,55,60,60,65,70,70,70,75,70,65,0,65,65,65,65,70,75,75,75,65,65,65,60,80,80,80,75,70,60,70,75,75,70,60,55,55,60,60,50,45,45,25,0,35,0
インディージョーンズ,0,10,20,35,50,40,35,40,40,40,45,40,40,0,45,45,45,45,45,45,45,45,45,45,45,45,45,40,35,35,40,40,35,35,40,40,35,30,40,30,25,25,20,15,5,0,5,10
レイジングスピリッツ,0,5,10,25,35,35,35,35,35,35,35,35,30,0,35,35,35,40,35,35,35,40,40,35,35,35,35,35,35,35,35,30,30,35,35,35,30,30,30,30,25,25,25,15,10,0,5,5
マジックランプシアター,0,0,0,0,0,15,25,25,25,20,15,15,20,0,25,15,30,35,20,25,30,30,30,30,35,25,25,30,35,20,20,25,25,15,15,25,15,20,25,15,15,15,20,15,25,0,25,0
タートルトーク,0,20,15,20,20,20,20,15,30,15,15,20,20,0,35,30,20,30,30,30,30,35,35,20,30,30,30,30,30,20,20,20,20,35,30,25,15,35,35,20,20,15,15,15,20,0,20,15
