,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,0,120,110,115,115,110,90,85,85,90,90,90,100,100,80,80,65,65,75,80,85,105,100,90,80,80,80,90,90,85,85,80,80,80,90,80,80,80,80,80,70,60,55,55,55,45,0,0
トイストーリーマニア,0,90,90,90,80,80,60,55,65,65,55,50,60,65,60,65,65,60,55,50,55,55,65,65,70,70,60,60,65,65,65,60,60,70,60,50,55,55,60,60,55,45,45,40,25,25,30,0
タワーオブテラー,0,50,50,40,50,50,50,50,45,90,90,80,80,80,60,70,70,70,80,85,85,85,85,70,60,80,80,90,90,90,70,70,70,100,90,80,70,70,65,65,60,50,55,55,50,50,0,0
センターオブジアース,0,50,60,50,50,50,50,50,50,50,55,55,50,50,55,55,60,55,45,50,55,55,50,50,50,50,45,55,50,50,45,40,45,45,45,45,60,55,45,45,50,40,35,30,20,20,20,0
インディージョーンズ,0,10,25,35,40,35,30,30,35,35,35,40,35,40,35,35,40,30,30,30,35,40,40,35,40,35,35,35,35,30,25,20,20,20,20,30,30,30,25,20,20,10,10,5,5,5,5,5
レイジングスピリッツ,0,15,20,30,30,25,30,25,30,25,25,25,25,25,25,30,30,25,25,30,30,30,30,40,35,25,25,30,30,30,25,25,25,25,25,20,25,25,25,25,20,15,15,15,10,5,5,5
マジックランプシアター,0,0,0,0,0,15,20,25,25,15,15,15,20,20,25,15,15,25,20,20,15,15,15,15,25,20,25,15,15,15,25,25,15,25,15,15,25,25,25,15,15,15,20,25,25,15,15,0
タートルトーク,0,20,15,20,20,20,20,20,20,15,15,15,15,15,20,20,20,20,15,15,15,15,20,20,30,20,35,20,20,20,25,15,15,15,15,20,20,20,25,20,15,20,15,15,15,15,15,20
