,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,120,120,130,120,120,110,90,80,90,90,90,90,95,95,75,75,65,70,80,80,80,75,80,80,80,80,70,65,70,70,80,90,80,90,85,90,90,85,75,80,75,70,60,55,50,40,0,0
トイストーリーマニア,120,110,100,100,100,95,95,90,80,75,65,65,65,65,80,70,50,50,50,60,65,65,70,70,70,70,70,70,70,70,70,70,70,60,55,65,60,60,60,60,50,45,45,45,35,25,25,0
タワーオブテラー,5,50,55,55,55,55,50,40,35,35,30,40,40,50,45,45,45,35,40,40,40,35,35,35,35,35,50,45,45,35,35,30,40,40,35,30,25,40,35,35,35,30,25,25,20,15,15,15
センターオブジアース,45,45,60,65,55,60,50,50,45,45,50,50,50,45,45,50,50,50,45,40,35,35,40,45,35,40,55,50,45,40,40,40,40,40,30,25,35,35,35,35,35,30,25,20,10,10,5,5
インディージョーンズ,5,10,35,60,65,60,45,45,45,40,35,35,40,35,35,35,35,40,35,25,25,30,30,35,35,35,40,45,45,40,45,45,50,40,30,30,30,25,35,35,20,15,15,15,5,5,5,5
レイジングスピリッツ,10,10,15,40,45,45,25,25,35,35,45,70,70,45,25,35,35,30,25,25,25,30,30,30,35,50,50,50,40,35,35,35,25,45,40,40,35,40,35,30,20,20,15,10,15,5,5,5
マジックランプシアター,0,0,0,0,15,15,20,20,15,15,20,15,20,25,25,30,15,20,20,25,30,30,25,20,20,25,25,15,15,30,20,25,15,15,15,15,20,25,25,15,15,20,25,25,15,15,20,0
タートルトーク,5,15,30,20,35,30,45,35,30,30,40,20,20,35,35,35,35,40,20,20,20,20,40,15,35,20,40,20,20,40,35,35,40,40,20,15,20,15,20,15,15,20,15,15,15,20,20,25
