,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,130,130,110,110,110,110,100,85,80,80,85,85,95,100,100,100,85,85,80,80,90,95,95,90,85,80,80,90,90,75,75,85,80,80,75,70,85,100,105,95,95,90,90,80,0,0,0,0
トイストーリーマニア,100,100,110,100,90,80,80,80,80,80,80,70,70,60,70,80,80,75,75,70,70,70,75,75,75,75,75,65,65,65,65,95,95,80,75,75,75,75,60,60,80,80,80,75,70,0,0,0
タワーオブテラー,5,110,120,110,110,100,90,90,75,80,75,75,75,75,60,55,65,75,70,65,65,65,65,65,60,65,65,65,70,65,65,65,70,65,65,70,75,75,75,75,80,90,80,80,75,0,0,0
センターオブジアース,50,55,60,55,65,70,65,60,60,55,55,50,50,45,50,50,45,45,55,55,40,40,40,45,45,45,40,40,40,35,35,40,40,35,40,35,45,45,40,30,35,40,35,35,35,35,35,0
インディージョーンズ,30,35,45,50,45,45,45,40,40,40,40,35,35,35,40,45,45,40,40,40,35,50,50,40,35,40,40,35,25,25,35,25,20,25,30,30,30,30,25,20,20,20,15,15,10,10,10,5
レイジングスピリッツ,5,0,0,0,0,0,0,0,0,0,0,5,40,45,35,45,35,35,40,40,45,45,40,40,45,40,35,40,35,35,35,35,40,35,35,40,35,35,40,40,35,35,30,30,30,25,20,0
マジックランプシアター,0,0,0,0,5,20,20,20,25,20,20,20,20,25,15,15,15,20,20,25,25,10,30,20,20,25,30,20,15,20,25,15,35,20,15,25,20,20,20,25,25,20,15,20,0,0,0,0
タートルトーク,0,0,0,0,15,20,35,30,30,30,30,30,15,15,15,20,20,35,20,30,20,25,30,25,30,30,30,20,20,20,30,30,25,30,20,30,20,30,15,15,15,30,15,20,20,20,20,25
