,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,200,180,150,150,140,140,140,150,150,150,150,155,150,150,160,160,160,160,150,150,150,150,150,160,160,160,160,160,160,155,150,150,150,160,170,170,160,160,150,140,0,0,0,0,0,0,0,0
トイストーリーマニア,150,150,130,130,130,120,120,110,110,110,110,110,110,110,120,120,120,120,120,140,140,140,120,120,120,120,120,130,130,130,140,140,135,125,120,100,110,115,115,110,120,120,120,120,90,0,0,0
タワーオブテラー,110,110,110,110,120,120,130,130,120,130,120,120,110,80,80,80,100,110,110,110,110,110,110,110,110,110,120,120,120,120,110,100,100,100,120,110,120,120,120,130,130,0,0,0,0,0,0,0
センターオブジアース,50,75,85,85,85,85,85,80,80,85,90,85,85,80,80,80,80,80,75,75,80,80,75,75,75,80,85,85,85,85,80,80,80,75,75,75,80,80,80,80,80,80,80,80,0,0,0,0
インディージョーンズ,30,40,50,60,60,60,65,65,65,65,65,65,65,55,60,60,55,55,55,60,70,65,65,60,55,55,60,60,65,60,60,55,50,55,60,55,55,55,55,55,45,45,50,50,45,40,0,0
レイジングスピリッツ,15,5,40,45,60,55,55,60,60,60,60,55,50,50,50,55,55,55,55,50,50,55,60,60,50,50,50,50,50,55,50,50,60,60,55,50,50,50,50,45,45,45,40,40,40,35,0,0
マジックランプシアター,0,0,0,0,30,20,15,30,30,30,30,20,35,35,35,35,30,30,30,25,25,30,25,40,40,30,30,35,40,25,30,50,35,35,20,30,30,25,20,25,25,15,15,20,0,0,0,0
タートルトーク,0,0,0,0,20,30,50,35,50,35,35,45,45,35,35,30,45,50,50,35,30,45,50,45,45,45,45,35,35,50,50,50,35,30,40,45,50,45,30,35,35,35,50,45,45,30,30,20
