,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,120,140,150,150,140,120,100,90,90,90,100,100,90,90,90,90,90,90,90,100,100,90,100,95,85,90,100,100,90,90,90,90,90,105,120,125,125,100,90,100,95,85,80,70,65,55,0,0
トイストーリーマニア,130,130,130,130,120,110,100,90,75,70,70,85,90,90,105,105,100,110,100,80,75,75,80,80,85,80,80,80,75,75,75,85,85,85,85,95,110,105,105,100,95,85,70,65,45,35,30,0
タワーオブテラー,45,60,70,70,70,60,90,90,100,100,90,60,50,40,45,50,60,60,60,60,70,65,65,65,65,50,50,35,45,50,55,60,60,60,50,45,45,45,60,60,60,55,50,45,45,35,30,0
センターオブジアース,40,55,55,55,80,85,80,75,75,70,70,70,65,65,65,60,60,60,65,65,65,70,70,70,65,65,65,55,55,55,55,55,55,55,60,60,60,0,0,0,0,0,0,15,25,30,30,0
インディージョーンズ,5,5,45,60,70,65,50,40,45,50,50,50,45,50,50,40,40,45,45,45,50,50,60,65,65,65,45,50,50,55,45,35,35,40,50,55,50,45,55,55,60,50,35,25,10,5,5,10
レイジングスピリッツ,5,5,20,40,60,60,55,45,40,40,40,40,40,40,45,35,35,35,35,40,50,50,45,45,40,35,35,40,50,50,35,30,25,35,40,45,45,50,45,45,50,45,40,15,15,5,10,5
マジックランプシアター,0,0,0,0,5,25,25,25,30,30,30,40,35,25,25,30,30,35,35,25,25,30,30,35,35,40,35,30,30,40,40,20,25,20,30,25,25,25,25,15,15,15,25,25,25,20,20,0
タートルトーク,15,20,20,35,20,25,45,50,30,30,30,35,35,35,35,30,35,30,30,35,50,30,20,20,55,30,30,35,20,40,20,35,35,35,35,40,35,35,35,35,15,15,20,30,30,20,20,25
