,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,140,150,140,140,110,110,110,90,100,100,100,95,90,80,90,100,110,100,90,90,95,95,90,95,100,95,95,95,90,90,100,100,105,105,105,100,105,110,120,120,110,100,90,80,0,0,0,0
トイストーリーマニア,120,120,120,110,100,95,95,90,80,75,75,70,65,70,85,80,80,80,80,80,80,85,85,85,85,80,65,65,80,80,80,80,70,70,70,75,90,90,80,65,65,70,80,0,0,0,0,0
タワーオブテラー,90,90,90,100,90,80,70,70,70,60,60,70,80,80,55,55,60,70,65,75,75,75,75,70,65,60,60,60,60,60,70,75,75,65,55,70,90,80,75,75,90,90,70,65,0,0,0,0
センターオブジアース,40,45,50,55,60,60,60,55,55,45,45,45,45,45,0,0,0,0,0,0,10,50,55,55,55,50,50,50,50,50,60,65,60,55,55,45,55,55,55,55,55,50,45,45,45,45,45,0
インディージョーンズ,25,25,40,45,50,45,45,45,45,45,40,35,35,40,40,40,40,40,40,40,40,50,45,45,35,35,40,40,40,35,35,35,30,30,30,30,30,30,25,25,30,25,20,20,15,15,15,10
レイジングスピリッツ,5,5,25,35,40,45,40,40,35,35,40,35,35,35,35,35,40,40,40,35,40,35,35,40,40,35,35,25,30,30,40,40,35,35,35,25,25,30,35,30,30,30,30,25,20,20,25,0
マジックランプシアター,0,0,0,0,5,20,20,25,10,15,15,15,20,25,15,15,15,25,20,20,25,15,15,25,20,25,20,15,20,20,25,45,35,20,25,25,15,25,20,15,15,15,15,25,0,0,0,0
タートルトーク,0,0,0,0,5,5,30,20,20,20,20,25,20,20,25,20,25,30,30,30,35,35,35,35,25,30,35,25,35,35,45,35,30,35,15,20,30,20,30,30,15,15,30,30,15,20,15,30
