,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,5,60,65,60,60,55,55,50,40,40,40,40,45,45,45,40,40,45,40,40,45,45,45,50,45,45,40,35,35,40,40,40,40,50,50,35,35,45,50,45,45,40,40,40,40,45,35,0
トイストーリーマニア,5,50,50,45,45,45,45,40,40,35,35,35,35,40,40,40,40,40,35,50,35,35,45,40,40,50,50,40,40,30,35,35,35,40,40,40,45,40,30,40,40,35,35,50,40,30,0,0
タワーオブテラー,60,60,50,40,45,45,45,45,45,45,45,40,35,35,25,35,45,40,30,30,40,40,40,40,35,35,35,35,30,30,40,30,25,25,25,40,35,30,30,25,30,35,35,40,45,0,0,0
センターオブジアース,30,30,30,35,35,35,30,30,25,20,20,25,15,20,20,20,20,15,10,10,10,15,15,15,20,20,15,10,10,10,15,15,10,10,10,10,10,15,15,15,5,5,10,15,15,15,15,15
インディージョーンズ,15,5,5,5,15,15,15,15,10,10,10,10,5,5,5,5,5,5,5,5,5,5,5,15,15,15,5,5,5,5,5,5,5,5,5,5,10,10,10,10,5,5,5,5,5,5,5,5
レイジングスピリッツ,0,0,0,5,15,20,15,10,10,15,15,15,15,10,10,5,10,10,10,5,15,20,20,20,15,5,5,5,5,5,5,5,5,5,5,10,15,20,10,10,10,5,5,5,5,5,5,5
マジックランプシアター,0,0,0,0,5,20,30,15,20,30,15,30,30,20,25,20,20,25,15,20,30,15,20,15,35,20,25,15,25,20,25,25,30,15,20,30,15,25,30,20,25,20,15,0,0,0,0,0
タートルトーク,0,0,0,0,5,15,15,20,20,20,20,20,20,15,15,15,15,15,15,15,15,15,15,15,20,20,20,20,20,15,30,15,15,20,20,20,20,20,20,20,15,15,20,15,15,15,15,0
