,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,0,140,140,130,125,100,100,100,90,90,85,85,90,90,95,95,100,80,70,75,85,85,80,80,80,80,85,85,80,80,85,85,85,80,80,70,70,70,55,60,0,60,50,40,35,45,0,0
トイストーリーマニア,0,100,110,90,90,90,80,70,50,45,60,70,55,55,60,65,65,60,60,60,55,55,70,60,60,55,55,55,65,65,60,55,60,60,60,60,60,50,55,50,0,45,30,30,25,35,0,0
タワーオブテラー,0,40,50,50,45,45,35,35,50,40,30,30,50,45,40,45,35,35,40,40,40,40,30,30,40,40,40,40,40,35,35,35,35,30,30,25,25,25,30,30,0,20,15,15,15,20,0,0
センターオブジアース,0,50,50,50,50,45,50,55,0,0,0,0,0,0,15,35,55,55,50,50,55,50,55,55,50,45,45,50,55,50,55,45,35,40,45,45,45,40,40,35,0,30,25,15,15,20,35,25
インディージョーンズ,0,5,25,35,45,45,40,35,40,40,40,35,35,30,30,35,35,30,30,25,25,20,25,25,20,20,25,25,20,20,20,20,20,15,15,20,20,15,15,5,0,5,5,5,5,5,5,0
レイジングスピリッツ,0,5,10,20,30,30,25,25,20,30,30,30,25,25,30,30,25,25,25,20,20,20,20,20,20,25,25,20,20,20,20,25,25,25,25,25,25,15,15,10,0,15,5,5,5,5,5,10
マジックランプシアター,0,0,0,0,0,15,15,20,25,15,25,15,20,20,25,15,20,15,20,20,25,15,15,15,20,20,25,15,15,20,20,25,20,15,25,25,20,25,25,15,0,20,20,25,25,15,20,0
タートルトーク,0,20,20,20,20,30,25,15,20,20,20,20,30,15,15,20,15,20,20,20,35,30,25,20,20,20,20,30,30,15,30,15,35,20,25,15,15,15,15,20,0,20,20,20,15,15,20,15
