,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,0,150,150,140,120,130,140,150,150,155,155,145,145,130,130,130,130,115,125,125,125,120,120,125,130,130,130,130,140,130,130,130,130,130,140,150,160,150,150,130,115,110,100,0,0,0,0,0
トイストーリーマニア,0,120,120,130,130,130,130,130,130,130,110,105,95,105,105,120,120,135,120,120,120,115,115,100,100,100,90,100,105,115,120,130,130,130,120,120,110,90,90,120,110,80,80,70,0,0,0,0
タワーオブテラー,0,55,55,60,55,60,75,75,90,90,80,80,75,75,75,90,75,75,70,70,70,65,65,75,75,80,80,80,80,90,80,80,85,90,90,85,85,75,75,75,75,70,60,70,70,0,0,0
センターオブジアース,0,60,65,65,75,85,85,100,105,105,105,105,100,100,105,105,100,100,85,90,110,110,105,100,90,90,90,90,90,95,95,100,100,100,105,105,90,80,80,70,70,60,60,65,55,55,0,0
インディージョーンズ,0,15,40,60,55,55,50,55,55,55,60,60,60,60,55,60,60,70,60,55,55,55,65,60,60,60,55,55,55,55,55,55,60,60,60,65,60,55,50,50,40,40,40,35,20,25,20,25
レイジングスピリッツ,0,5,20,30,30,45,45,40,40,40,40,45,45,45,45,45,40,40,45,45,45,45,40,40,40,40,40,45,45,40,40,40,40,40,40,40,40,40,40,40,30,25,25,25,25,20,15,15
マジックランプシアター,0,0,0,0,0,20,20,25,25,30,30,15,35,20,25,25,30,35,40,20,25,30,35,35,40,40,40,30,30,35,35,25,25,30,35,35,20,25,25,30,20,20,20,20,20,20,20,0
タートルトーク,0,20,20,20,20,20,30,30,45,45,35,35,35,30,45,30,30,45,35,35,35,45,45,45,45,45,55,55,40,35,55,50,50,55,50,40,35,35,50,40,35,20,20,20,15,15,15,30
