,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,115,130,130,140,145,140,130,120,95,105,100,100,95,95,110,120,120,90,90,100,105,105,95,95,95,95,120,120,105,95,90,90,110,120,120,110,110,100,95,100,100,90,80,70,70,0,0,0
トイストーリーマニア,110,115,100,95,90,80,75,65,80,80,80,80,90,90,90,80,70,70,50,65,90,90,80,65,95,80,80,65,75,75,70,60,70,80,70,70,70,70,70,70,65,50,60,50,45,45,0,0
タワーオブテラー,30,65,90,90,45,40,45,50,60,60,55,65,65,70,70,60,60,50,50,60,55,60,60,50,50,50,50,60,45,45,45,50,60,65,60,55,50,50,50,50,100,90,70,70,60,30,30,0
センターオブジアース,30,45,60,80,80,65,60,60,65,65,65,65,60,60,70,60,60,55,60,55,60,60,65,60,60,55,55,50,60,55,50,50,40,45,50,50,50,50,40,40,40,40,35,35,35,30,25,0
インディージョーンズ,5,10,35,35,45,50,45,45,40,40,40,40,40,45,45,45,45,45,40,40,40,40,40,35,40,40,40,35,40,40,35,25,25,30,35,35,30,25,30,30,25,20,15,10,5,5,5,5
レイジングスピリッツ,5,5,15,30,40,40,35,40,40,35,35,35,40,30,30,30,40,40,40,40,40,40,35,35,30,35,30,30,30,30,25,25,30,30,30,30,25,30,25,25,20,20,20,10,5,5,5,5
マジックランプシアター,0,0,0,0,5,20,20,20,15,20,20,20,20,20,25,15,30,20,20,25,20,20,15,20,20,20,30,30,25,25,25,25,25,25,15,15,20,15,20,15,25,15,20,25,15,25,15,0
タートルトーク,15,15,15,20,20,20,20,15,30,30,15,15,15,20,20,20,20,25,30,30,30,15,30,30,30,30,30,30,15,20,20,30,30,30,20,20,20,25,20,25,15,15,15,15,15,15,15,15
