,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,130,130,120,120,140,130,125,110,110,90,90,80,90,100,100,100,90,90,85,90,90,80,80,80,75,75,75,75,70,70,90,95,95,90,90,85,90,90,95,90,85,85,80,70,70,0,0,0
トイストーリーマニア,5,130,130,120,130,120,105,100,95,95,85,70,60,60,60,65,65,70,70,70,70,65,65,60,60,60,65,65,65,80,80,60,60,50,50,70,70,70,70,55,55,55,55,60,60,60,0,0
タワーオブテラー,90,90,100,90,80,75,75,70,60,50,55,50,55,50,60,50,45,50,55,55,55,50,50,50,50,45,45,45,50,50,50,50,45,45,45,50,50,50,50,45,45,50,40,45,50,50,0,0
センターオブジアース,30,40,50,50,50,50,45,45,45,45,45,45,40,40,40,40,40,40,40,35,35,35,40,40,40,40,40,30,25,25,25,25,30,35,30,25,25,25,25,25,25,25,20,20,15,20,20,20
インディージョーンズ,5,15,20,40,45,45,40,40,35,35,30,30,25,25,35,35,35,40,35,35,35,35,35,35,30,30,30,25,20,20,20,20,5,5,20,20,20,20,10,5,5,5,5,5,5,5,5,5
レイジングスピリッツ,5,5,10,25,35,35,30,25,30,30,25,25,25,25,25,25,25,20,25,25,30,30,30,25,20,25,20,25,25,25,15,15,20,20,15,15,15,20,25,20,10,5,15,15,15,5,5,5
マジックランプシアター,0,0,0,0,5,20,30,20,20,30,15,20,30,20,25,30,20,25,30,20,25,35,20,35,35,20,30,35,25,30,20,25,20,35,20,30,15,25,30,15,25,30,15,0,0,0,0,0
タートルトーク,0,0,0,0,5,15,20,20,15,30,30,15,20,20,15,20,35,20,20,20,25,30,30,20,30,30,30,30,20,30,30,30,30,15,15,40,20,20,20,20,15,15,20,15,15,20,20,20
