,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,135,135,145,145,150,140,115,105,90,90,95,95,110,110,90,80,85,95,95,95,95,95,95,95,95,95,95,95,95,95,85,80,90,95,110,110,120,110,110,90,90,80,75,65,60,0,0,0
トイストーリーマニア,0,0,80,110,110,110,120,110,100,90,85,75,75,85,80,75,75,85,80,100,90,90,90,75,85,85,85,85,80,80,80,90,80,80,100,100,100,100,95,80,80,70,60,50,35,30,0,0
タワーオブテラー,60,75,70,60,60,65,80,80,90,90,90,75,65,55,55,55,55,70,65,65,65,55,55,50,60,60,60,60,55,50,50,50,40,40,50,55,60,55,60,60,50,35,35,40,40,35,30,0
センターオブジアース,70,80,75,0,0,0,0,0,0,30,80,75,75,75,80,80,70,70,65,80,75,75,85,90,90,90,90,75,75,75,75,75,75,80,80,80,65,65,60,60,60,55,50,45,40,30,30,30
インディージョーンズ,10,15,50,75,80,80,65,60,55,60,55,45,45,45,45,45,45,45,40,40,40,40,40,55,65,60,50,45,40,45,45,40,35,30,35,50,45,45,40,45,45,45,35,30,15,5,5,0
レイジングスピリッツ,5,15,45,50,60,50,45,50,50,50,50,50,35,40,45,40,40,35,40,45,45,40,40,40,45,45,45,45,40,40,30,35,40,40,35,40,45,45,45,45,45,45,25,20,15,15,15,15
マジックランプシアター,0,0,0,0,5,15,20,25,30,30,30,20,25,30,25,15,30,35,20,25,25,30,20,40,35,25,25,30,30,15,15,15,25,15,15,20,20,25,25,15,25,15,20,20,20,15,25,0
タートルトーク,5,20,20,25,35,40,50,45,45,30,30,30,30,35,35,40,40,25,30,35,35,40,20,20,35,40,35,40,40,20,20,20,35,35,35,35,15,40,40,20,20,20,20,15,15,15,15,15
