,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,90,100,110,100,80,70,70,65,60,60,60,65,65,60,60,60,60,65,70,65,60,60,60,60,70,55,55,50,65,70,65,55,65,70,70,70,70,70,70,70,70,75,80,80,0,0,0,0
トイストーリーマニア,90,90,100,90,90,80,80,50,50,40,55,60,60,55,55,55,55,60,50,45,50,65,70,55,45,55,60,60,60,50,50,60,60,60,65,65,65,65,60,55,50,50,60,60,60,0,0,0
タワーオブテラー,90,90,80,70,70,60,60,50,50,45,45,45,45,45,60,60,60,55,55,60,60,60,60,55,55,55,40,40,45,45,45,55,50,40,40,40,55,55,55,40,40,45,50,50,50,50,0,0
センターオブジアース,40,40,45,40,40,40,40,40,40,35,35,40,35,40,40,40,30,25,25,25,25,25,25,25,30,30,30,20,20,20,20,20,10,10,20,25,20,20,20,20,20,15,15,0,0,0,0,0
インディージョーンズ,25,20,30,30,35,35,30,30,30,30,20,20,20,20,20,30,30,20,20,15,15,20,35,40,35,20,20,15,15,15,15,15,10,5,10,15,20,20,15,15,15,10,5,5,10,10,15,10
レイジングスピリッツ,5,5,15,30,30,30,30,30,25,25,25,25,20,20,20,20,20,20,20,20,20,25,25,20,20,20,20,20,20,20,10,5,5,15,20,20,15,20,25,20,20,20,20,20,20,15,10,0
マジックランプシアター,0,0,0,0,5,20,30,15,20,30,20,25,30,20,25,15,15,25,20,20,25,15,20,30,30,20,30,15,20,30,15,25,30,25,20,30,15,25,30,20,20,15,20,0,0,0,0,0
タートルトーク,0,0,0,0,15,15,15,20,25,20,20,20,15,15,15,15,15,25,15,15,15,20,35,30,20,30,25,30,30,30,30,20,20,20,20,20,30,20,15,20,15,20,20,20,15,15,20,25
