,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,0,110,120,120,115,100,85,85,90,90,90,85,110,100,95,95,85,90,100,90,85,95,100,95,100,85,85,95,100,100,90,90,90,0,100,90,80,0,90,80,70,70,60,60,55,40,40,0
トイストーリーマニア,0,90,85,85,75,70,70,60,60,60,55,55,55,80,60,45,45,60,70,75,75,65,50,65,65,65,75,65,55,55,60,65,70,0,60,60,60,0,55,55,60,55,45,40,40,30,30,0
タワーオブテラー,0,40,50,50,45,45,35,45,55,50,50,55,60,45,50,55,55,55,45,55,50,50,45,45,50,50,50,50,50,50,60,55,50,0,80,70,65,0,60,60,40,35,45,45,35,35,35,0
センターオブジアース,0,40,55,60,60,55,50,50,60,60,60,60,60,60,60,60,55,55,55,55,55,55,55,60,65,55,55,55,60,60,60,60,55,0,55,60,50,0,45,50,50,40,30,30,25,15,15,0
インディージョーンズ,0,5,25,35,45,50,40,35,35,40,40,35,40,45,40,35,40,45,35,40,40,40,40,40,40,40,40,35,35,35,30,25,25,0,35,35,25,0,30,25,20,20,15,10,20,5,5,5
レイジングスピリッツ,0,10,20,25,30,35,40,35,30,30,30,30,30,30,30,30,35,35,35,35,35,30,40,40,35,35,35,35,35,30,25,25,20,0,20,20,25,0,25,25,25,15,15,10,5,5,5,5
マジックランプシアター,0,0,0,0,0,15,25,25,25,15,15,20,20,20,25,15,15,15,20,25,25,25,25,25,25,25,25,25,15,15,20,25,25,0,15,20,25,0,25,15,15,15,20,25,25,15,15,0
タートルトーク,0,20,20,20,20,20,15,15,15,15,20,15,15,20,20,15,15,15,30,15,15,20,20,20,20,30,25,15,15,20,20,20,25,0,15,15,20,0,20,15,15,15,20,15,15,15,15,15
