,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,140,120,130,140,130,130,110,100,105,105,105,115,115,110,90,95,95,110,110,100,95,90,90,100,120,115,115,105,95,90,105,120,120,130,120,120,130,130,130,130,0,0,0,0,0,0,0,0
トイストーリーマニア,100,90,110,120,120,110,90,80,65,65,70,75,75,75,70,75,85,90,90,80,75,75,80,80,75,75,75,75,90,90,95,95,95,95,90,90,75,90,90,90,90,90,90,0,0,0,0,0
タワーオブテラー,120,110,100,90,90,90,90,100,100,90,80,80,80,70,70,70,70,60,80,80,80,80,80,80,80,70,80,75,70,75,90,90,90,90,90,90,100,90,100,100,100,100,0,0,0,0,0,0
センターオブジアース,55,60,70,70,70,70,70,65,65,65,65,70,65,60,55,55,55,60,65,60,60,60,60,55,55,55,55,60,60,55,55,55,50,45,50,55,55,55,55,50,50,50,50,50,55,0,0,0
インディージョーンズ,35,40,45,50,55,55,50,55,50,50,45,45,45,45,45,45,45,45,45,45,45,55,55,50,45,45,45,45,45,40,40,40,40,35,35,40,45,45,40,40,35,35,35,45,40,30,25,0
レイジングスピリッツ,5,5,40,40,45,50,45,45,45,45,40,35,40,40,40,40,35,35,40,40,40,45,45,45,40,35,35,40,35,35,40,40,40,40,30,35,40,45,45,45,40,35,30,30,35,35,0,0
マジックランプシアター,0,0,0,0,5,15,20,25,25,30,15,15,20,25,25,25,15,20,20,20,25,25,30,20,20,25,30,15,15,15,25,45,30,15,25,25,15,15,20,25,15,15,15,20,0,0,0,0
タートルトーク,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
