,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,130,140,140,140,120,90,80,80,90,80,75,75,75,85,80,75,70,70,80,75,80,80,70,70,60,80,95,95,85,80,70,65,75,95,100,90,75,75,70,80,80,70,75,75,75,40,40,0
トイストーリーマニア,140,140,140,130,90,75,70,70,70,70,50,55,55,65,60,75,75,75,60,75,75,70,65,65,70,75,80,80,75,75,60,50,70,65,50,60,55,55,70,60,50,45,40,40,35,30,30,0
タワーオブテラー,50,60,65,65,60,75,40,35,40,40,30,35,40,40,40,40,35,35,25,30,30,30,35,35,40,30,25,30,30,30,30,20,35,25,20,20,20,20,30,30,25,25,30,20,20,15,15,15
センターオブジアース,55,60,65,55,50,55,50,55,55,55,45,40,40,40,40,40,45,45,40,35,35,35,35,45,35,30,30,40,50,50,25,20,25,35,35,25,20,20,20,25,0,0,0,0,0,0,5,25
インディージョーンズ,5,10,40,45,40,40,40,35,30,30,30,40,30,30,30,20,20,20,30,30,30,25,20,15,20,30,30,35,35,35,35,35,35,30,30,30,30,30,20,20,20,25,25,15,5,5,5,5
レイジングスピリッツ,5,5,25,40,40,25,25,25,35,35,35,35,35,25,15,20,20,25,25,30,30,25,25,20,20,25,30,25,25,25,25,20,20,20,20,25,15,10,15,15,15,20,20,10,5,5,5,5
マジックランプシアター,0,0,0,0,15,25,25,25,25,15,30,15,20,20,25,20,20,25,20,25,25,15,15,20,20,25,25,15,15,15,20,25,25,15,15,15,15,25,25,20,20,20,20,20,20,20,20,0
タートルトーク,20,15,15,20,20,20,20,30,30,20,30,20,20,20,20,15,30,20,15,30,20,20,25,25,20,15,30,35,15,20,20,30,30,30,30,20,15,20,35,15,15,15,15,15,15,15,15,20
