,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,130,150,160,170,160,130,120,110,90,100,100,90,95,95,100,100,80,80,85,100,100,100,90,85,80,80,90,80,85,80,80,80,80,100,115,115,125,105,90,90,95,95,80,70,60,50,0,0
トイストーリーマニア,130,150,140,140,130,120,120,100,80,80,75,75,65,65,85,85,95,95,85,85,85,65,80,85,85,65,70,70,75,75,75,75,75,75,90,90,85,75,70,75,75,75,65,55,55,40,30,0
タワーオブテラー,50,60,70,70,65,65,65,60,65,65,55,55,55,50,45,45,50,50,55,55,65,65,50,50,50,60,50,50,50,50,50,45,40,45,55,55,65,65,50,50,50,50,50,45,40,30,30,0
センターオブジアース,60,65,80,75,70,70,70,80,70,65,65,70,65,70,60,70,70,75,70,70,60,65,65,65,60,60,60,60,65,55,60,65,70,75,70,50,55,65,50,50,55,55,50,50,30,30,30,0
インディージョーンズ,5,5,20,50,75,75,65,60,45,45,45,45,55,55,50,40,35,35,60,75,70,65,60,55,25,40,55,65,55,50,45,35,35,45,60,60,60,55,35,45,50,50,45,40,35,15,5,0
レイジングスピリッツ,5,10,20,35,55,60,60,50,40,30,40,45,35,30,50,45,40,45,30,30,40,45,45,45,40,45,45,45,45,35,35,30,30,30,45,50,50,45,45,50,50,50,50,20,15,15,20,0
マジックランプシアター,0,0,0,0,15,20,20,20,25,30,30,30,25,25,25,35,30,35,20,25,25,30,35,25,20,30,20,30,15,20,20,25,25,20,20,20,20,25,20,20,15,15,25,25,20,15,15,0
タートルトーク,5,20,25,20,20,30,30,30,30,30,35,15,35,35,35,35,20,30,30,35,20,20,20,35,30,30,30,35,20,20,20,20,20,30,30,30,35,20,20,20,20,15,20,15,15,20,15,15
