,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,200,200,180,170,170,170,170,170,170,160,150,140,140,140,130,130,150,150,150,150,150,140,125,125,150,150,150,150,150,150,160,160,160,160,170,155,160,150,140,130,130,130,115,0,0,0,0,0
トイストーリーマニア,120,120,135,140,130,130,130,140,120,110,120,140,140,130,125,125,120,120,120,100,100,100,95,95,130,130,120,120,110,120,120,110,100,110,110,110,120,120,100,90,100,100,100,90,0,0,0,0
タワーオブテラー,120,130,130,140,140,140,140,140,140,130,130,130,110,110,110,90,80,90,90,70,90,90,110,110,100,100,100,90,90,90,90,100,100,110,0,80,130,120,80,100,100,100,100,0,0,0,0,0
センターオブジアース,0,0,0,0,0,0,0,0,0,0,0,0,40,100,100,90,90,90,90,90,95,95,95,95,90,90,90,85,85,85,90,85,85,85,85,85,90,90,90,90,85,80,75,75,75,70,0,0
インディージョーンズ,35,55,55,60,60,90,80,70,70,60,60,60,55,50,50,50,50,50,50,50,65,60,60,60,60,60,55,55,50,50,50,50,50,45,45,45,50,50,45,45,40,40,40,40,35,30,0,0
レイジングスピリッツ,25,30,45,60,70,60,60,70,65,65,65,70,60,55,55,55,55,45,50,50,40,40,50,55,50,55,55,55,50,45,45,45,45,45,45,45,45,45,50,50,45,45,45,35,40,40,0,0
マジックランプシアター,0,0,0,0,5,5,30,25,25,30,15,30,20,25,25,15,20,15,20,20,25,30,30,35,40,25,25,30,35,30,25,50,30,25,25,25,20,25,20,25,15,20,20,25,0,0,0,0
タートルトーク,0,0,0,0,5,35,45,50,35,35,30,30,30,30,35,30,30,30,35,35,35,35,35,35,35,45,45,45,40,40,45,35,35,35,20,35,40,45,45,30,35,20,45,35,35,30,40,0
