,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,90,90,95,90,85,65,65,60,60,50,55,50,50,45,45,55,60,60,45,50,55,50,55,60,55,50,45,50,55,50,50,50,45,50,55,60,60,60,60,55,60,60,60,55,0,0,0,0
トイストーリーマニア,80,85,80,75,60,50,45,55,55,50,45,45,45,40,40,50,55,50,50,45,45,55,60,60,60,55,50,45,40,50,50,50,45,45,50,55,60,55,50,50,45,40,50,50,50,45,0,0
タワーオブテラー,80,90,75,70,70,55,55,55,45,45,50,45,40,50,50,55,60,50,45,45,40,40,55,60,60,50,35,35,40,50,45,45,40,35,40,50,45,45,50,40,40,45,50,55,50,45,0,0
センターオブジアース,40,45,45,45,45,40,40,35,30,30,30,35,40,35,35,30,25,30,0,0,0,0,0,10,30,35,35,35,35,35,25,25,25,25,25,25,30,30,25,25,25,20,15,20,25,20,20,15
インディージョーンズ,30,30,20,25,30,35,35,30,30,30,25,20,20,20,20,20,20,20,20,20,20,25,35,30,20,15,10,15,15,15,15,15,10,5,5,10,15,20,15,10,5,5,5,5,5,5,10,10
レイジングスピリッツ,10,5,20,20,25,25,25,25,25,25,25,20,15,20,20,20,15,15,15,15,10,15,20,20,20,20,15,15,5,10,15,20,15,10,5,10,15,15,15,10,10,10,10,10,5,5,5,5
マジックランプシアター,0,0,0,0,10,25,20,25,25,15,15,20,20,25,25,15,15,15,20,25,25,15,15,20,20,25,15,15,15,25,15,20,40,20,25,25,15,15,20,25,25,20,15,25,0,0,0,0
タートルトーク,0,0,0,0,5,20,20,20,20,20,20,20,15,15,15,20,15,15,20,20,20,20,20,30,20,25,20,15,30,20,20,20,20,20,20,15,30,15,20,15,20,20,20,20,15,15,15,25
