,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,70,70,60,60,55,50,40,40,35,35,40,45,40,40,35,35,40,45,45,40,40,40,45,45,40,35,35,40,40,40,40,35,35,50,40,40,35,45,45,40,40,35,40,40,50,45,35,0
トイストーリーマニア,55,55,45,45,40,40,35,30,30,30,35,35,30,35,35,35,40,35,40,30,35,35,45,35,30,35,35,35,35,35,35,35,35,35,35,35,40,35,35,30,30,30,30,30,30,30,25,0
タワーオブテラー,50,45,40,40,35,35,35,35,35,35,40,45,45,40,40,40,30,30,30,30,30,30,35,40,35,35,35,30,20,30,35,35,30,30,25,30,30,30,30,30,25,25,35,40,40,45,40,0
センターオブジアース,25,20,20,20,20,15,20,25,30,30,25,15,10,25,15,15,15,10,10,15,15,15,15,15,20,20,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,10
インディージョーンズ,15,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,15,15,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,15,20,20,20,5,5,5,5,5,5
レイジングスピリッツ,5,5,5,5,5,10,10,10,10,10,15,15,15,10,10,5,10,10,10,10,10,5,5,5,10,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,5,5,5,5,5,5,5
マジックランプシアター,0,0,0,0,5,20,30,20,20,15,15,25,30,20,25,30,15,25,30,30,25,15,20,30,15,30,25,20,25,30,20,25,30,20,25,30,20,25,30,15,25,15,20,0,0,0,0,0
タートルトーク,0,0,0,0,5,15,15,15,15,15,20,20,20,20,15,20,20,20,20,20,20,20,20,20,15,20,15,15,15,15,15,20,20,20,15,15,15,15,15,15,15,20,20,20,20,15,15,0
