,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,110,130,125,105,95,110,100,90,80,80,80,70,70,85,90,80,80,80,85,85,80,80,80,80,70,80,80,80,70,70,75,80,80,85,85,80,95,95,80,80,90,95,85,0,0,0,0,0
トイストーリーマニア,5,100,105,90,90,85,85,75,65,65,65,65,65,65,60,55,70,65,60,55,60,70,75,70,60,60,60,65,60,60,65,65,60,65,65,70,70,75,70,70,60,60,70,65,0,0,0,0
タワーオブテラー,80,90,100,100,110,85,65,55,50,50,50,40,40,40,45,45,55,60,60,50,50,50,55,50,55,55,50,45,40,50,55,55,55,45,40,45,45,45,45,55,50,40,50,60,55,0,0,0
センターオブジアース,0,0,0,0,20,50,50,50,45,45,50,45,40,40,45,45,45,40,40,40,40,40,40,40,40,35,40,40,35,35,35,30,25,30,35,35,40,40,35,30,30,30,30,30,25,25,25,20
インディージョーンズ,35,50,45,50,45,35,40,40,35,40,30,30,35,30,30,35,35,35,35,30,25,30,45,40,35,25,25,30,30,25,25,20,15,15,20,20,20,25,20,15,15,15,5,5,15,10,5,5
レイジングスピリッツ,5,30,40,45,40,30,35,35,40,30,30,30,30,25,30,30,30,30,25,25,30,30,30,30,35,35,30,30,25,25,25,20,20,20,20,25,25,25,25,25,25,25,15,15,15,10,15,0
マジックランプシアター,0,0,0,0,5,20,20,25,25,25,25,20,25,25,20,30,30,15,20,25,15,15,15,25,25,20,25,20,15,20,25,45,30,20,25,25,15,20,25,25,25,15,20,25,0,0,0,0
タートルトーク,0,0,0,0,20,20,30,25,20,20,20,20,15,15,15,15,30,30,15,15,20,20,30,30,30,30,30,30,15,30,35,35,20,20,20,30,30,35,15,20,15,25,20,15,20,20,15,25
