,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,140,160,165,160,160,150,150,145,145,100,100,105,110,110,110,110,110,100,100,105,110,95,95,105,95,100,115,115,125,125,125,110,110,110,110,110,120,120,120,110,110,100,100,80,80,70,0,0
トイストーリーマニア,130,150,150,150,160,160,130,120,120,90,80,70,80,100,110,110,110,85,90,90,95,100,110,90,110,120,110,110,100,100,90,90,90,110,110,95,95,95,90,90,90,90,70,70,55,50,0,0
タワーオブテラー,60,70,75,80,90,110,110,110,110,80,70,65,60,60,65,85,70,60,70,75,75,75,75,70,60,60,50,50,65,65,65,65,60,65,65,60,65,60,60,50,50,50,50,50,55,35,30,0
センターオブジアース,60,70,90,110,110,130,130,110,110,100,90,75,80,100,100,100,95,80,85,95,90,85,85,75,65,70,75,80,80,85,85,85,70,75,75,75,75,75,75,60,60,60,45,35,35,35,30,20
インディージョーンズ,10,10,40,80,100,100,85,75,60,60,60,65,65,55,55,55,55,60,60,55,55,65,60,60,60,50,50,55,60,65,65,65,65,55,55,65,60,50,50,50,55,45,55,50,40,5,10,0
レイジングスピリッツ,5,10,35,45,50,55,60,60,60,55,60,60,45,35,35,50,50,55,50,50,45,40,40,40,50,50,50,50,45,45,50,50,40,50,55,50,50,40,40,40,55,50,30,20,10,15,15,15
マジックランプシアター,0,0,0,0,5,15,20,25,35,35,30,35,35,30,25,20,20,20,40,40,45,30,30,25,30,30,25,35,30,35,35,25,30,30,30,20,20,30,25,20,15,20,20,25,15,15,15,0
タートルトーク,5,15,20,35,35,45,70,45,45,35,35,35,45,30,30,30,45,35,50,45,30,45,30,35,45,55,35,50,50,50,45,40,20,35,50,35,35,40,40,40,20,15,25,15,15,15,15,15
