,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,130,120,120,120,120,115,115,110,110,110,110,110,110,115,115,115,110,110,110,105,105,105,110,120,120,115,105,105,110,110,120,130,130,130,130,145,150,145,135,130,0,0,0,0,0,0,0,0
トイストーリーマニア,0,0,0,0,0,0,0,0,110,90,80,75,80,90,105,105,100,95,85,85,90,95,100,95,95,105,105,105,105,100,100,100,110,115,110,110,110,100,90,100,100,100,0,0,0,0,0,0
タワーオブテラー,130,130,110,110,110,110,110,110,100,90,90,100,100,80,80,90,90,100,90,90,80,90,100,100,100,100,90,90,90,90,100,100,110,110,110,110,110,120,110,100,110,110,0,0,0,0,0,0
センターオブジアース,70,75,75,75,75,75,70,70,70,70,65,65,75,80,80,80,75,70,70,75,70,70,75,75,75,70,70,70,60,60,70,70,70,65,65,65,70,70,65,65,65,65,65,70,70,0,0,0
インディージョーンズ,40,50,50,55,55,60,60,60,55,55,55,55,50,45,50,50,50,50,50,50,60,60,55,55,45,45,45,50,50,50,50,50,45,40,40,50,50,50,45,45,40,40,40,40,40,0,0,0
レイジングスピリッツ,5,30,55,60,50,50,60,60,60,50,50,50,50,45,45,45,50,50,60,50,50,50,50,50,45,45,50,50,50,50,50,45,35,35,40,40,40,35,45,50,40,30,30,40,40,40,0,0
マジックランプシアター,0,0,0,0,30,20,20,15,25,30,15,15,20,25,25,15,15,20,20,20,30,30,40,35,20,25,30,15,15,25,30,20,35,40,20,30,30,25,20,30,25,30,20,30,0,0,0,0
タートルトーク,0,0,0,0,30,30,35,40,35,30,30,25,20,30,30,30,45,35,35,35,35,30,35,40,40,30,30,30,25,30,45,50,45,35,35,35,45,30,25,30,35,30,30,35,35,35,35,35
