,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,0,120,130,120,120,110,105,90,80,80,80,80,85,85,85,85,85,75,65,75,85,90,80,80,80,75,80,85,85,80,80,80,75,90,95,95,95,95,95,95,90,90,80,60,50,45,0,0
トイストーリーマニア,0,100,110,110,120,115,80,80,70,65,60,60,60,65,70,70,60,60,60,65,70,70,65,60,70,70,65,70,70,70,70,55,65,75,75,75,75,75,65,65,65,65,45,45,45,35,35,0
タワーオブテラー,0,50,55,60,60,50,60,50,45,45,40,40,40,45,45,45,45,45,45,45,45,45,45,45,45,45,40,40,45,45,40,40,40,50,110,90,90,60,30,40,40,45,45,40,35,35,25,0
センターオブジアース,0,0,0,0,55,55,60,65,65,65,65,65,65,65,55,55,60,60,55,50,50,60,60,65,65,60,55,55,55,60,60,45,50,50,50,55,55,50,40,40,45,40,30,25,25,25,20,20
インディージョーンズ,0,15,35,60,50,45,45,40,35,35,35,40,40,40,40,45,45,45,55,55,55,60,50,50,45,45,40,40,40,40,40,40,25,25,50,50,45,45,40,40,30,25,25,20,5,5,5,5
レイジングスピリッツ,0,30,30,35,50,50,40,25,30,40,40,35,35,35,30,35,30,30,30,30,45,45,30,30,30,35,30,40,50,50,50,25,20,25,35,45,45,45,35,35,35,25,20,15,5,5,5,5
マジックランプシアター,0,0,0,0,0,15,20,20,25,30,30,20,20,25,25,30,30,30,30,30,25,20,30,20,20,35,30,15,15,20,25,30,15,25,20,20,25,25,20,15,15,25,25,25,25,20,20,0
タートルトーク,0,15,15,35,40,25,30,25,35,35,45,25,20,30,30,25,20,30,25,30,30,30,20,20,35,35,35,35,35,15,15,15,40,40,20,15,20,20,20,20,20,15,15,15,15,15,20,25
