,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,0,130,140,130,130,110,90,100,100,90,95,100,100,100,100,90,90,90,90,95,95,95,95,85,85,85,85,95,110,90,85,90,90,90,90,85,75,70,75,75,70,60,45,45,45,45,35,0
トイストーリーマニア,0,70,90,120,120,90,80,80,80,70,80,80,80,75,75,70,70,70,70,65,80,80,60,60,65,70,80,75,65,55,60,60,70,80,70,65,60,55,70,60,50,50,40,40,35,25,25,0
タワーオブテラー,0,5,60,70,70,60,45,45,50,45,45,40,40,40,35,35,35,45,50,50,35,30,30,35,45,45,45,40,40,40,40,30,40,40,30,30,25,30,35,35,30,25,60,40,30,40,25,0
センターオブジアース,0,60,60,50,50,50,55,55,50,50,40,40,60,60,45,40,40,40,40,40,40,45,40,35,40,45,45,40,40,40,35,30,30,35,40,40,30,25,25,35,25,25,25,25,20,5,5,25
インディージョーンズ,0,25,30,40,40,40,35,35,30,35,35,30,35,40,35,35,35,35,35,30,35,35,30,30,25,30,30,30,35,30,25,15,15,20,25,20,15,15,15,15,10,5,5,5,5,5,5,5
レイジングスピリッツ,0,10,25,30,30,30,35,30,25,25,25,25,25,25,30,30,30,25,30,30,35,30,30,25,25,25,20,20,30,30,25,20,20,20,25,25,25,15,15,15,15,15,5,5,5,5,5,5
マジックランプシアター,0,0,0,0,0,15,20,25,25,15,15,15,20,25,15,15,15,15,20,25,25,25,25,15,20,15,25,15,15,15,25,25,15,15,15,20,15,20,25,15,15,15,20,15,15,15,15,0
タートルトーク,0,15,20,20,20,20,20,25,25,15,15,20,20,20,15,5,15,20,35,20,20,20,25,25,35,35,20,20,20,15,15,15,15,20,20,15,15,15,25,15,15,20,20,20,20,15,20,25
