,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,150,130,140,120,120,110,100,90,100,110,110,110,100,120,120,120,110,90,90,80,80,85,90,100,90,80,80,80,75,60,70,90,90,100,90,90,70,75,75,80,85,85,85,75,0,0,0,0
トイストーリーマニア,120,130,110,90,90,90,90,90,85,85,75,75,75,75,70,60,60,60,80,80,80,80,90,90,90,90,60,50,70,70,75,80,75,70,60,70,70,80,70,70,65,65,70,75,0,0,0,0
タワーオブテラー,90,90,80,80,90,90,75,70,65,55,60,55,60,70,70,75,50,40,45,45,55,50,65,65,55,55,60,60,60,60,40,45,50,55,55,60,60,55,60,60,60,60,60,60,60,0,0,0
センターオブジアース,40,50,50,45,50,50,45,40,40,35,35,40,40,45,45,40,35,30,30,30,30,30,30,30,30,30,30,25,20,25,30,30,30,30,30,25,25,25,25,30,30,20,20,25,30,30,25,20
インディージョーンズ,20,20,25,35,40,40,40,35,35,35,35,35,30,30,25,30,30,35,30,30,30,25,35,30,30,30,30,20,20,25,25,20,10,10,20,20,20,20,20,20,20,20,10,10,10,5,5,5
レイジングスピリッツ,5,5,10,30,25,25,30,25,30,30,30,30,25,25,30,30,25,25,25,25,25,25,30,30,25,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マジックランプシアター,0,0,0,0,5,20,25,15,25,30,15,25,30,15,20,30,20,25,25,20,15,15,40,40,40,20,30,30,25,30,35,25,30,15,20,30,15,25,30,20,25,15,25,0,0,0,0,0
タートルトーク,0,0,0,0,30,35,30,20,20,25,30,20,25,30,20,20,35,35,30,30,30,30,35,30,35,35,35,30,20,20,30,35,35,35,15,40,30,35,35,20,25,20,30,30,30,20,15,30
