,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,120,135,140,130,115,100,90,85,95,95,105,80,80,80,100,100,100,75,80,85,80,80,90,95,95,80,80,80,80,80,90,95,90,85,110,110,95,95,90,80,85,80,70,65,60,55,0,0
トイストーリーマニア,100,110,110,110,110,100,90,85,80,75,75,75,70,80,80,80,120,65,65,75,80,80,80,75,75,100,100,100,100,95,65,45,70,90,90,80,75,70,70,65,65,60,50,55,45,35,35,0
タワーオブテラー,45,60,60,60,60,45,50,50,50,50,55,55,55,50,50,45,45,45,45,45,45,45,45,50,60,60,55,50,50,50,50,50,45,50,50,60,60,55,55,50,50,45,45,45,35,35,35,0
センターオブジアース,45,55,65,70,75,75,65,65,70,70,60,60,55,55,55,60,65,65,65,60,60,60,60,65,65,65,65,60,60,60,60,40,50,60,50,50,50,70,65,55,45,40,40,30,20,25,25,0
インディージョーンズ,10,10,55,50,55,45,55,45,40,40,40,45,50,45,40,35,35,50,55,40,40,45,40,40,40,55,50,45,45,50,40,35,35,40,50,60,55,45,35,40,45,45,35,20,10,5,10,10
レイジングスピリッツ,5,10,35,50,50,45,45,45,35,40,40,40,35,35,45,45,35,35,40,45,40,40,35,40,40,40,40,40,40,45,45,45,35,35,45,45,45,45,45,40,35,35,20,20,10,10,15,10
マジックランプシアター,0,0,0,0,15,15,15,25,25,15,30,35,35,25,25,25,35,15,25,25,30,30,15,35,35,20,30,30,30,35,20,15,25,20,15,20,25,20,20,25,15,20,25,25,15,15,20,0
タートルトーク,25,15,20,20,30,20,35,35,35,35,25,15,30,30,30,20,35,20,20,20,25,30,30,35,35,35,35,30,30,30,35,15,20,20,20,20,20,35,35,35,15,15,20,15,15,15,15,20
