,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,130,140,110,110,120,120,75,100,100,115,95,100,95,100,95,95,85,85,95,115,115,115,110,110,110,110,110,65,120,130,130,130,100,100,100,100,95,95,95,95,90,90,75,70,0,0,0,0
トイストーリーマニア,100,110,120,110,120,120,120,120,120,90,70,70,70,100,110,100,100,90,85,85,105,115,115,115,90,85,85,80,85,100,100,100,90,100,100,95,95,95,95,95,90,65,60,55,45,40,45,0
タワーオブテラー,40,60,60,65,65,65,75,75,75,75,50,50,65,65,65,65,65,60,75,80,80,70,70,70,70,65,65,55,50,55,50,70,70,65,65,75,80,70,60,60,55,55,55,45,35,25,30,0
センターオブジアース,70,70,70,65,70,80,80,80,90,90,115,90,90,70,65,70,80,0,0,0,0,0,0,0,20,85,0,0,0,0,0,0,0,50,90,90,90,100,110,110,90,70,50,45,40,45,45,0
インディージョーンズ,5,10,60,65,60,65,65,65,50,50,55,50,50,45,50,55,55,55,50,50,55,55,60,65,65,65,60,40,40,50,90,75,60,60,45,45,60,55,50,50,45,35,40,40,30,5,5,25
レイジングスピリッツ,5,15,30,55,65,65,50,35,50,55,50,50,40,40,40,45,45,50,50,50,50,55,55,55,60,60,0,0,0,0,0,0,20,35,40,50,50,45,50,55,50,45,35,25,25,25,25,25
マジックランプシアター,0,0,0,0,5,20,20,15,30,30,35,35,35,20,25,30,30,35,20,25,25,30,35,35,40,40,25,30,35,35,20,25,25,30,30,20,25,25,25,20,15,20,20,25,20,20,15,0
タートルトーク,20,15,15,40,40,50,50,40,35,35,35,20,40,35,35,30,30,35,45,30,30,35,35,45,45,45,30,20,30,45,50,35,35,30,30,30,30,30,30,30,15,20,20,20,20,20,20,20
