,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,95,80,110,110,120,120,80,60,60,60,60,60,55,40,40,45,65,65,60,45,45,40,60,60,60,55,45,45,50,50,50,50,55,70,60,50,50,55,60,60,65,70,70,65,60,0,0,0
トイストーリーマニア,65,65,65,65,65,55,55,45,40,40,35,45,45,45,40,35,50,45,45,45,40,50,55,55,45,40,40,40,45,45,50,45,40,50,0,0,0,0,0,0,0,5,50,60,70,0,0,0
タワーオブテラー,50,45,55,60,55,45,45,40,45,40,35,45,50,45,45,45,45,45,45,45,40,40,50,50,50,50,50,50,40,35,40,40,45,40,35,40,50,45,40,40,40,35,35,35,40,45,0,0
センターオブジアース,25,35,45,45,40,35,35,30,30,30,30,30,30,25,20,15,15,20,25,30,25,15,20,20,20,15,15,15,15,15,15,10,5,10,10,10,10,10,15,15,10,10,5,5,10,10,10,5
インディージョーンズ,5,10,10,10,20,30,30,30,25,20,20,10,5,5,5,20,20,20,5,15,20,20,20,20,20,5,5,5,5,5,15,15,10,10,10,10,15,20,20,20,20,20,15,5,5,5,5,5
レイジングスピリッツ,5,5,10,10,20,20,20,20,15,15,15,15,15,15,20,15,15,10,10,15,10,20,15,20,20,15,15,15,5,5,5,5,10,10,5,5,5,5,10,10,5,5,10,5,5,5,5,5
マジックランプシアター,0,0,0,0,30,15,30,15,25,30,15,25,30,25,25,15,20,25,35,20,25,15,20,30,25,20,30,15,25,30,20,25,30,20,20,30,20,20,30,15,25,15,0,0,0,0,0,0
タートルトーク,0,0,0,0,15,15,20,20,20,20,15,20,15,15,15,15,15,15,15,20,20,20,20,20,20,25,15,15,15,20,20,15,15,15,15,25,25,30,15,20,20,15,20,15,15,15,20,0
