,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,0,150,160,150,120,105,90,80,85,90,95,100,90,80,85,85,85,85,75,75,80,80,85,80,80,80,80,80,75,75,75,75,90,95,100,100,90,90,90,95,90,85,80,65,50,45,0,0
トイストーリーマニア,0,0,60,100,90,85,90,90,80,70,70,70,75,75,70,75,65,60,60,80,95,90,90,85,80,75,75,75,75,75,70,70,75,80,85,85,85,80,70,70,70,65,65,50,45,35,35,0
タワーオブテラー,0,55,50,45,45,50,50,45,45,55,45,45,40,45,40,35,35,40,45,45,40,40,45,40,35,40,40,35,35,35,30,35,40,40,40,35,30,30,40,40,40,30,35,35,35,20,20,0
センターオブジアース,0,60,70,70,55,55,55,55,60,60,55,55,50,45,50,50,45,50,50,50,50,45,50,45,45,55,55,55,45,40,35,35,45,50,50,45,35,35,40,45,35,35,30,25,20,20,15,0
インディージョーンズ,0,15,30,45,40,35,35,35,35,45,40,30,35,40,40,35,35,30,30,35,40,35,35,35,35,40,35,35,35,30,30,30,25,25,35,35,35,30,30,25,15,15,15,10,10,5,5,5
レイジングスピリッツ,0,5,10,30,30,25,25,25,25,25,25,25,30,30,30,20,25,20,25,25,25,30,25,25,20,20,20,30,30,25,25,25,20,0,0,0,0,0,0,0,5,15,20,15,15,15,15,15
マジックランプシアター,0,0,0,0,0,15,20,25,15,25,15,15,20,15,25,15,15,20,20,25,20,15,15,15,20,25,25,15,15,20,20,25,20,15,15,15,20,20,25,15,15,15,20,25,15,15,15,0
タートルトーク,0,15,15,20,20,20,20,15,25,15,15,20,20,15,15,15,15,15,15,20,20,20,20,15,20,30,30,20,20,15,20,20,15,20,20,15,20,20,25,15,15,20,20,20,20,20,20,15
