,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,160,170,180,160,160,140,140,130,130,130,120,120,120,120,120,110,110,110,130,130,130,130,130,130,145,130,120,110,110,110,110,110,110,110,100,100,100,100,110,110,110,110,0,0,0,0,0,0
トイストーリーマニア,120,120,130,130,120,110,110,100,100,100,100,100,110,110,100,90,90,90,90,90,60,80,90,110,110,100,90,90,90,90,90,90,90,90,90,90,80,80,70,70,65,80,90,85,0,0,0,0
タワーオブテラー,80,100,100,100,100,100,90,90,70,70,70,80,80,80,70,70,70,70,80,90,80,80,80,80,80,90,90,90,90,80,80,80,90,90,80,75,75,75,75,75,75,80,90,80,0,0,0,0
センターオブジアース,40,50,55,55,55,55,50,50,50,45,45,45,45,50,45,45,45,50,50,60,60,60,50,50,50,60,50,50,45,40,40,40,35,35,50,50,35,35,30,30,30,30,30,30,30,30,25,25
インディージョーンズ,20,20,30,45,45,45,40,35,40,40,40,40,35,35,30,35,35,35,40,40,50,0,0,0,0,0,0,0,30,35,40,40,40,35,35,35,35,35,30,25,20,20,10,10,15,10,10,5
レイジングスピリッツ,5,5,25,40,40,35,40,40,40,35,35,30,25,30,30,30,35,35,30,30,30,30,35,40,35,30,30,25,20,25,25,25,15,15,25,25,25,20,25,20,20,15,15,15,10,15,5,5
マジックランプシアター,0,0,0,0,5,25,30,20,25,30,20,25,30,20,20,35,15,25,35,40,30,35,40,30,35,45,30,40,45,30,15,20,30,40,20,30,20,25,20,15,25,15,25,0,0,0,0,0
タートルトーク,0,0,0,0,15,20,15,15,15,15,20,20,15,30,30,30,25,25,20,20,20,30,35,35,45,30,30,30,30,45,45,20,20,30,20,30,30,30,30,15,20,30,20,20,20,15,15,20
