,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,135,150,160,160,150,150,150,140,140,140,110,110,120,110,120,120,120,130,130,140,140,130,130,120,110,115,130,135,130,135,125,130,150,170,150,150,150,130,120,115,115,100,95,0,0,0,0,0
トイストーリーマニア,100,110,115,120,130,130,130,115,115,115,110,110,90,100,110,120,125,115,105,95,95,120,125,130,130,100,100,115,115,105,115,115,120,120,125,125,125,125,115,115,100,80,80,65,55,55,0,0
タワーオブテラー,35,50,70,75,80,80,90,90,90,85,85,75,75,80,80,80,90,90,95,110,90,90,70,75,75,90,90,105,105,95,95,95,80,90,110,110,110,100,100,100,80,80,75,70,70,70,0,0
センターオブジアース,45,70,80,80,80,85,95,100,110,115,115,120,130,120,120,120,120,120,115,105,95,95,115,120,120,120,125,120,120,110,100,100,95,110,125,130,120,110,100,85,70,80,75,70,70,70,0,0
インディージョーンズ,10,10,55,75,75,70,70,70,75,90,95,100,110,115,115,115,115,105,80,80,85,85,85,100,110,110,110,110,120,120,110,110,110,110,120,120,120,110,100,95,95,85,80,60,55,45,40,0
レイジングスピリッツ,10,15,30,50,55,60,60,55,55,60,60,60,65,75,75,80,75,75,75,75,70,70,65,65,70,70,60,55,0,0,0,0,0,0,0,0,50,50,85,110,80,60,50,45,45,45,45,0
マジックランプシアター,0,0,0,0,5,30,20,35,45,45,55,40,40,40,30,40,45,45,50,35,50,45,35,35,40,50,50,50,50,40,40,25,30,35,50,35,40,45,45,30,40,40,20,25,15,15,15,0
タートルトーク,15,15,20,20,50,50,45,60,60,40,40,40,40,50,45,35,45,50,35,55,40,40,20,50,50,35,40,40,50,50,50,50,50,50,35,35,35,50,40,35,35,40,30,20,20,20,20,20
